,song_name,song_lyrics
633,The Fool On The Hill (Demo),"The Fool On The Hill (Demo) LyricsDay after day alone on the hill
The man with the foolish grin
Is keeping perfectly still
But nobody wants to know him
They can see that he's just a fool
And he never gives an answer

But the fool on the hill
Sees the sun going down
And the eyes in his head
See the world spinning round

Well on the way, his head in a cloud
The man of a thousand voices
Is talking perfectly loud
But nobody ever hears him
Or the sound he appears to make
And he never seems to notice

But the fool on the hill
Sees the sun going down
And the eyes in his head
See the world spinning round
Oh, round, round, round, round, round
And nobody seems to like him
They can tell what he wants to do
And he never shows his feelings

But the fool on the hill
Sees the sun going down
And the eyes in his head
See the world spinning round

Oh, round, round, round, round, round
And he never listen to them
He knows that they're the fools
But they don't like him

The fool on the hill
Sees the sun going down
And the eyes in his head
See the world spinning round

Oh, round, round, round, round, round
OhEmbed"
634,"Tie Me Kangaroo Down, Sport (live)","Tie Me Kangaroo Down, Sport (live) Lyrics[Intro segment]
Fellas – you feel like singing a chorus with me?
(The band cheer in agreement.)
There's enthusiasm for you. Hey look, I'll give you a rough idea how it goes. It starts off with me going like this: one, two, a-one, two, three, four...

(Harris' wobble board starts playing.)

And you come in in E, Paul
That's it. And then altogether, fellas...
That's nice, haha!

[Spoken song-intro section]
There's an old Australian stockman, lying, dying...
Ahh...
And he gets himself up onto one elbow
And he turns to his four mates who are gathered 'round
And he says:

[Verse 1]
Cut your hair once a year, boys
Cut your hair once a year
If it covers your ear you can't hear, boys
So cut your hair once a year
All together now!
[Chorus]
Tie me kangaroo down, sport
Tie me kangaroo down (oooh!)
Tie me kangaroo down, sport
(You must do that ""oooh!"" bit...)
Tie me kangaroo down (oooh!)

[Spoken bridge]
Ha, ha, ha! Dear, oh dear... I've forgetten the words now
Take care of me, make sure, look out after me...
Keep goin'...
(Laughter)
(Oooh!)

(Paul McCartney:) Take care, look after me, [inaudible]

I'll go again...

[Verse 2]
Don't ill treat me pet dingo, Ringo
Don't ill treat me pet dingo!
(Sung in a Liverpudlian accent:)They can't understand your lingo, Ringo...
So don't ill treat me pet dingo
All together now!

[Chorus]
Tie me kangaroo down, sport
Tie me kangaroo down (oooh!)
Tie me kangaroo down, sport
Tie me kangaroo down
[Verse 3]
I think George's guitar's on the blink – I think
George's guitar's on the blink
It shouldn't go mm-nnga-mm-nnga, plink!
Hey, hey – that's really on the blink!
All together now!

[Chorus]
Tie me kangaroo down, sport
Tie me kangaroo down (oooh!)
Tie me kangaroo down, sport
Tie me kangaroo down

[Verse 4]
Prop me up by the wall, Paul
Prop me up by the wall
I'll scream and cheer 'til I fall, Paul
If you'll prop me up by the wall...
All together now!

[Chorus]
Tie me kangaroo down, sport
Tie me kangaroo down (oooh!)
(That's where it should be – there: ""oooh!"")
Tie me kangaroo down, sport
Tie me kangaroo down (oooh!)
[Verse 5]
Hey, keep the hits coming on John
Keep the hits coming on (oooh!)
At least 'til after I'm gone, John
Keep the hits coming on
All together now!

[Chorus]
Tie me kangaroo down, sport
Tie me kangaroo down (oooh!)
Tie me kangaroo down, sport
(I got it!)
Tie me kangaroo down

Give us a bit of did-i-did-i-did-i...
That's it...

[Verse 6]
And with his very last gasp he says:
Tan me hide when death comes, chums
(Rolf coughs a few times) Oh dear...
Tan me hide when death comes
So we tanned his hide when he died, Clyde
And Ringo's got it on his drums!
All together now!

[Chorus]
Tie me kangaroo down, sport
Tie me kangaroo down (oooh!)
Tie me kangaroo down, sport
Tie me kangaroo down!

[Outro segment]
(Laughter)
What a phony bunch of laughter that was. What about messing up that ending after all the rehearsal we did? At least once
(John Lennon): You forgot the words didn't you Rolf?
At the beginning...Embed"
635,Dig A Pony (Take 14),"Dig A Pony (Take 14) Lyrics[Verse 1]
I dig a pony
Well, you can celebrate anything you want
Yes, you can celebrate anything you want
Oh!
I do a road hog
Well, you can penetrate any place you go
Yes, you can penetrate any place you go
I told you so

[Chorus]
All I want is you
Everything has got to be just like you want it to
Because

[Verse 2]
I pick a moon dog
Well, you can radiate everything you are
Yes, you can radiate everything you are
Oh, now
I roll a stoney
Well, you can imitate everyone you know
Yes, you can imitate everyone you know
I told you so
[Chorus]
All I want is you
Everything has got to be just like you want it to
Because

[Guitar Solo]

[Verse 3]
Ooh, now
I feel the wind blow
Well, you can indicate everything you see
Yes, you can indicate anything you see
Oh now
I load a lorry
Well, you can syndicate any boat you row
Yeah, you can syndicate any boat you row
I told you so

[Chorus]
All I want is you
Everything has got to be just like you want it to
BecauseEmbed"
636,Maxwell’s Silver Hammer (Take 5),"Maxwell’s Silver Hammer (Take 5) Lyrics[Verse 1: Paul McCartney]
Joan was quizzical; studied pataphysical science in the home
Late nights all alone with a test tube, oh, oh, oh, oh
Maxwell Edison, majoring in medicine calls her on the phone
""Can I take you out to the pictures, Joa-oa-oa-oan?""
But as she's getting ready to go, a knock comes on the door

[Chorus: Paul McCartney]
Bang! Bang! Maxwell's silver hammer came down upon her head
Klang! Klang! Maxwell's silver hammer made sure that she was dead

[Verse 2: Paul McCartney]
Back in school again Maxwell plays the fool again
Teacher gets annoyed
Wishing to avoid an unpleasant sce-e-e-ene
She tells Max to stay when the class has gone away
So he waits behind
Writing 50 lines ""I must not be so, o, o, o""
But when she turns her back on the boy, he creeps up from behind

[Chorus: Paul McCartney]
Bang! Bang! Maxwell's silver hammer came down upon her head
(Do-do-do-do)
Klang! Klang! Maxwell's silver hammer made sure that she was dead
[Bridge: Paul McCartney]

[Verse 3: Paul McCartney]
[Forgets words]
Painting testimonial pictures, oh, oh, oh, oh
[Forgets name] and Valerie, screaming from the gallery, say he must go free
[Laughing] does not agree and he tells them so-o-o-o
But as the words are leaving his lips, a noise comes from behind

[Chorus: Paul McCartney]
Bang! Bang! Maxwell's silver hammer came down upon his head
Klang! Klang! Maxwell's silver hammer made sure he was dead

[Outro: Paul McCartney]Embed"
637,"Sha La La La La! (Live at the BBC for “Pop Go The Beatles” / 11th June, 1963)","Sha La La La La! (Live at the BBC for “Pop Go The Beatles” / 11th June, 1963) Lyrics[Speech]

[Lee Peters] Next number was called ""Sha La La La La La""
[John] You're joking!
[Lee] No?
[Paul] La?
[Lee] Ah, but, in fact, ""Baby It's You""
[John] Why don't you do it in your famous James Mason impersonation?
[Lee] Ha, ha
[All] All right! Go on, man! Do it in your
[Lee] I thought this next number was called ""Sha La La La La La,"" but, in fact, ""Baby It's You""
[Paul] Get off! Get off!
[John] Ha, ha! Very good!
[Lee] Okay
[John] Can you do Mickey Mouse?
[Lee] Yes
[Ringo] All ring, sing a song, fellows
[John] Okay, let's go!Embed"
638,For You Blue (Savile Row Sessions),"For You Blue (Savile Row Sessions) LyricsBecause you're sweet and lovely, girl, I love you
Because you're sweet and lovely, girl, it's true
I love you more than ever, girl, I do

I want you in the morning, girl, I love you
I want you at the moment I feel blue
I'm living every moment, girl, for you

I've loved you from the moment, I saw you
You looked at me that's all you had to do
I feel it now, I hope you feel it too

Because you're sweet and lovely, girl, I love you
Because you're sweet and lovely, girl, it's true
I love you more than ever, girl, I do
I really love youEmbed"
639,Like Making An Album? (Speech),"Like Making An Album? (Speech) Lyrics[Paul McCartney]
Is anyone sort of thinking at this like making an album or more like sort of doing a lot of numbers, then to be able to play them all one after the other? 'Cause I'm still thinking—

[George Martin]
I'm thinking half to play them and half like an album

[George Harrison]
I'm thinking half we return to record them and if we then—

[John Lennon]
You know, say, say we did half of them this Thursday and then they didn't have to film the next lot of rehearsals or whatever

[Paul McCartney]
Yeah

[John Lennon]
And we do another lot and do them in the same place, you know
If we can't—
It's just that we can't learn another five or six good for Thursday
We just got ""Don't Let Me Down"" and ""I've Got A Feeling"" just how they should be when we hit itEmbed"
640,For You Blue (Take 4),"For You Blue (Take 4) Lyrics[Intro]
(Queen says no to pot-smoking FBI members)

[Verse 1]
Because you're sweet and lovely, girl, I love you
Because you're sweet and lovely, girl, it's true
I love you more than ever, girl, I do

[Verse 2]
I want you in the morning, girl, I love you
I want you at the moment, I feel blue
I'm living every moment, girl, for you

(Bop, bop cat bop)

(Go, Johnny, go)

(Them ol' twelve-bar blues)

(Elmore James got nothing on this, baby)
[Verse 3]
I've loved you from the moment I saw you
You looked at me and that's all you had to do
I feel it now I hope you feel it too

[Verse 1]
Because you're sweet and lovely, girl, I love you
Because you're sweet and lovely, girl, it's true
I love you more than ever, girl, I do
I'm livin' the bluesEmbed"
641,One After 909 (Take 3),"One After 909 (Take 3) Lyrics[Verse 1]
My baby said she's traveling on the one after 909
I said move over honey I'm traveling on that line
I said move over once, move over twice
Come on, baby, don't be cold as ice
Said she's traveling on the one after 909

[Verse 2]
I begged her not to go and I begged her on my bended knees
You're only fooling 'round, only fooling 'round with me
I said move over once, move over twice
Come on, baby, don't be cold as ice
Said she's traveling on the one after 909

[Chorus]
Pick up my bag, run to the station
Railman said ""You've got the wrong location""
Pick up my bag, run right home
Then I find I've got the number wrong

[Verse 1]
Well, she said she's traveling on the one after 909
I said move over honey I'm traveling on that line
I said move over once, move over twice
Come on, baby, don't be cold as ice
She said she's traveling on the one after 909
[Chorus]
Pick up my bag, run to the station
Railman says you've got the wrong location
Pick up my bag, run right home
Then I find I've got the number wrong

[Verse 1]
Well, she said she's traveling on the one after 909
I said move over honey I'm traveling on that line
I said move over once, move over twice
Come on, baby, don't be cold as ice
Said she's traveling on the one after 9-0
Said she's traveling on the one after 9-0
Said she's traveling on the one after 909Embed"
642,I’m Only Sleeping (Take 1),"I’m Only Sleeping (Take 1) Lyrics[Spoken Intro: John Lennon]
""I'm Only Sleeping,"" take one

[Verse 1: John Lennon & (Paul McCartney)]
When I wake up early in the morning
Lift my head, I'm still yawning
When I'm in the middle of a dream
Stay in bed, float up stream (Float up stream)

[Chorus: John Lennon & Paul McCartney]
Please, don't wake me, no, don't shake me
Leave me where I am, I'm only sleeping

[Verse 2: John Lennon & (Paul McCartney)]
Everybody seems to think I'm lazy
I don't mind, I think they're crazy
Running everywhere at such a speed
Till they find there's no need (There's no need)

[Chorus: John Lennon & Paul McCartney]
Please, don't spoil my day, I'm miles away
And after all, I'm only sleeping
[Bridge: John Lennon & Paul McCartney]
Keeping an eye on the world going by my window
Taking my time

[Verse 3]
Lying there and staring at the ceiling
Waiting for a sleepy feeling

[Guitar Solo]

[Chorus: John Lennon & Paul McCartney]
Please, don't spoil my day, I'm miles away
And after all, I'm only sleeping

[Bridge: John Lennon & Paul McCartney]
Keeping an eye on the world going by my window
Taking my time

[Verse 4: John Lennon & Paul McCartney]
When I wake up early in the morning
Lift my head, I'm still yawning
When I'm in the middle of a dream
Stay in bed, float up stream

[Chorus: John Lennon & Paul McCartney]
Please, don't wake me, no, don't shake me
Leave me where I am, I'm only sleepingEmbed"
643,Maggie Mae - 2021 Mix,"Maggie Mae - 2021 Mix Lyrics[Verse]
Oh, dirty Maggie Mae, they have taken her away
And she never walk down Lime Street anymore
Oh, the judge he guilty found her for robbing a homeward bounder
That dirty no good robbing Maggie Mae
This is a part of Liverpool, they returned me to
Two pounds ten a week, that was my payEmbed"
644,Revolution (Unumbered Rehearsal),"Revolution (Unumbered Rehearsal) Lyrics[Fade-In From Chorus]
Alright

[Verse 2]
You say you got a real solution
Well, you know
We'd all love to see the plan
You ask me for a contribution
Well, you know
We're all doing what we can
But if you want money for people with minds that hate
Well, all I can tell you is, brother, you have to wait

[Chorus]
Alright
Alright
Alright

[Verse 3]
You say you'll change the constitution
Well, you know
We all want to change your head
You tell me it's the institution
Well, you know
You better free your mind instead
But if you go carrying pictures of Chairman Mao
All you can [?] anyhow
[Chorus]
Alright
Alright
Alright

[Outro]Embed"
645,Everybody’s Got Something to Hide Except Me and My Monkey (Unumbered Rehearsal),
646,Happiness Is a Warm Gun (Take 19),"Happiness Is a Warm Gun (Take 19) LyricsRight up, two, three four

She's not a girl who misses much
Do-n'do-do-do-do, oh yeah
Well acquainted with the touch of the velvet hand
Like a lizard on a window pane
Man in the crowd with the multicolored mirrors on his hobnail boots
Lying with his eyes while his hands are busy working overtime
Soap impression of his wife which he ate and donated to the National Trust

I need a fix cause' I'm going down
Down to the bits that I left uptown
I need a fix cause' I'm going down
I need a fix cause' I'm going down
Down to the bits that I left uptown
I need a fix cause' I'm going down

Mother superior jumped the gun
Mother superior jumped the gun
Mother superior jumped the gun
Mother superior jumped the gun
Mother superior jumped the gun
Superior jumped the gun
Happiness is a warm gun
Happiness, yeah, is a warm gun, momma
When I feel my finger on your arms
And I feel my finger on your trigger
I know no one can do me no harm
Because happiness is a warm gun
Happiness, yes, yes, is a warm gun
Happiness is a warm, yes it is, gun, oh yeah
I know, I know, I know, yeah yeah
Oh yeah

Is anybody finding easier? It seems a little easier (yeah yeah)
It's just no- no fun, but it's easier (easier and fun)
All right, if you insistEmbed"
647,Got to Get You Into My Life (Take 5),"Got to Get You Into My Life (Take 5) Lyrics[Verse 1]
I was alone, I took a ride
I didn't know what I would find there
Another road where maybe I
Could see another kind of mind there
Ooh, then I suddenly see you (Ah-ahh)
Ooh, did I tell you I need you
Every single day of my life?

[Verse 2]
You didn't run, you didn't lie
You knew I wanted just to hold you (Ah-ahh, ah-ahh)
And had you gone, you knew in time
We'd meet again, for I had told you (Ah-ahh, ah-ahh)
Ooh, you were meant to be near me (Ah-ahh)
Ooh, and I want you to hear me
Say we'll be together every day

[Refrain]
Got to get you into my life
Somehow, some way
[Verse 3]
What can I do, what can I be?
When I'm with you I want to stay there (Ah-ahh, ah-ahh)
If I'm true, I'll never leave
And if I do, I know the way there (Ah-ahh, ah-ahh)
Ooh, then I suddenly see you (Mhmm-mm)
Ooh, did I tell you I need you (Mhmm)
Every single day of my life

[Refrain]
Got to get you into my life
Somehow, some way

[Short interlude]
I need your love
I need your love
I need your love
I need your love

[Chorus]
Into my life
Uh-somehow, some way

[Outro]
Got to get you into my life
Oh-oh-oh
Uh-hear me, ooh
Doo-doo (Dee-dee-dee)
Doo-ooh-ooh-ooh
(Dee-dee-dee, dee-dee-dee-dee)
Uh-doo-dooEmbed"
648,Cry Baby Cry (Unumbered Rehearsal),"Cry Baby Cry (Unumbered Rehearsal) Lyrics[Intro]
Uh, start again
Semolina, semolina pilchard
Green snot pie
All mixed together with a dead dogs eye
One, two, three, four

[Verse 1]
The king of Marigold was in the kitchen
Cooking breakfast for the queen
The queen was in the parlour
Playing piano for the children of the king

[Chorus]
Cry, baby, cry
Make your mother sigh
She's old enough to know better
So cry, baby, cry

[Verse 2]
The king was in the garden
Picking flowers for a friend who came to play
The queen was in the playroom
Painting pictures for the children's holiday
[Chorus]
Cry, baby, cry
Make your mother sigh
She's old enough to know better
So cry, baby, cry

[Verse 3]
The duchess of Kircaldy always smiling
And arriving late for tea
The duke was having problems
With a message at the local Bird and Bee

[Chorus]
Cry, baby, cry
Make your mother sigh
She's old enough to know better
So cry, baby, cry

[Verse 4]
At twelve o'clock a séance round the table
For a séance in the dark
With voices out of nowhere
Put on specially by the children for a lark

[Chorus]
Cry, baby, cry
Make your mother sigh
She's old enough to know better
So cry, baby, cryEmbed"
649,Get Back (Rooftop Performance / Take 1),"Get Back (Rooftop Performance / Take 1) Lyrics[Intro Chat]
All cameras, take one!
Uh, where's the best way out of the way?
Over there, I think, with Maureen
I'll just sit here
Jojo was a man

[Intro]
Yeah

[Verse 1]
Jojo was a man who thought he was a loner
But he knew it couldn't last
Jojo left his home in Tucson, Arizona
For some California grass

[Chorus]
Get back, ooh, get back
Get back to where you once belonged
Get back, ooh, get back
Get back to where you once belonged
Get back, Jojo
[​​Interlude]
Go home

[Chorus]
Get back, get back
Get back to where you once belonged
Get back, yeah, get back
Get back to where you once belonged
Get back, Jo

[Electric Piano Solo]
Get back!

[Verse 2]
Sweet Loretta Martin thought she was a woman
But she was another man
All the girls around her say she's got it coming
But she gets it while she can

[Chorus]
Oh, get back, get back
Get back to where you once belonged
Oh, get back, yeah, get back
Get back to where you once belonged
Get back, Loretta
[​​Interlude]
Go home
Your mommy's waiting for ya
In your high heel shows and a low neck sweater
Get back, Loretta!

[Chorus]
Get back, yeah, get back
Get back to where you once belonged
Oh, get back, get back
Get back to where you once belonged

[Outro]
Go home
She's waitin for ya
Get back, get back
Get back to where you once belonged
Oh, get back, get back, get back
Get back to where you once belonged

[Outro Chat]
It looks like Ted Dexter has scored anotherEmbed"
650,Set Fire To That Lot! (Speech),"Set Fire To That Lot! (Speech) LyricsRodney Burke: I've got one card here and it's on the same subject, eh, but this one says, ""We think the show is great and we dig the Beatles the most, but we still haven't heard a word from Ringo yet.""
Ringo: Arf! Arf! Arf! Arf!
Rodney: ""And how about him singing?"" Well, what will you sing for us, Ringo? Will you say a few words?
Ringo: Hello, there, kiddies. I'd like to sing a song for you today called ""Matchbox."" There you go
Rodney: Set fire to that lot. Okay, Ringo, thanks very much
Ringo: Don't you et smart with me, you know
Rodney: Do you mind? Get over to your microphone, ""Matchbox.""Embed"
651,Till There Was You (Live),"Till There Was You (Live) Lyrics[Verse 1]
There were bells on a hill
But I never heard them ringing
No, I never heard them at all
Till there was you

[Verse 2]
There were birds in the sky
But I never saw them winging
No, I never saw them at all
Till there was you

[Bridge]
Then there was music and wonderful roses
They tell me in sweet fragrant meadows
Of dawn and you

[Verse 3]
There was love all around
But I never heard it singing
No, I never heard it at all
Till there was you
[Bridge]
Then there was music and wonderful roses
They tell me in sweet fragrant meadows
Of dawn and you

[Verse 3]
There was love all around
But I never heard it singing
No, I never heard it at all
Till there was you

[Outro]
Till there was youEmbed"
652,Sexy Sadie (Take 3),"Sexy Sadie (Take 3) Lyrics[Intro]
Ah
Yeah, it's getting better all the time
Is it right?
How fast, John?
Uh, however you like, y'know
Feel it

[Verse 1]
Sexy Sadie, what have you done?
You made a fool of everyone
You made a fool of everyone
Sexy Sadie, oh, what have you done?

[Verse 2]
Sexy Sadie, you broke the rule
You laid it down for all to see
You laid it down for all to see
Sexy Sadie, oh, you broke the rules

[Bridge 1]
One sunny day, the world was waiting for a lover
She came along to turn on everyone
Sexy Sadie, the greatest of them all
[Verse 3]
Sexy Sadie, how did you know?
The world was waiting just for you
The world was waiting just for you
Sexy Sadie, oh, how did you know?

[Verse 4]
Sexy Sadie, you'll get yours yet
However big you think you are
However big you think you are
Sexy Sadie, oh, you'll get yours yet

[Bridge 2]
We gave her everything we owned just to sit at her table
Just a smile would lighten everything
Sexy Sadie, the greatest of them all, ahEmbed"
653,"Soldier of Love (Live at the BBC for “Pop Go The Beatles” / 16th July, 1963)","Soldier of Love (Live at the BBC for “Pop Go The Beatles” / 16th July, 1963) Lyrics[Chorus]
Lay down your arms (Soldier of love)
And surrender to me (Sha la, la)
Lay down your arms (Soldier of love)
And love me peacefully (Sha la, la) yeah (Sha la la)
Use your arms for loving me
Baby, that's the way it's got to be (Ooh)

[Verse 1]
There is no reason for you to declare
War on the one that loves you so
So forget the other boys because my love is real
Come off your battlefield

[Chorus]
Lay down your arms (Soldier of love)
And love me peacefully (Sha la, la)
Lay down your arms (Soldier of love)
And love me tenderly (Sha la, la) yeah (Sha la la)
Use your arms to hold me tight
Baby, I don't want to fight no more (Ooh)
[Verse 2]
The weapons you're using are hurting me bad
But someday you're going to see
That my love for you baby, is the truest you've ever had
A Soldier of Love, that's hard to be


[Chorus]
Lay down your arms (Soldier of love)
And love me peacefully (Sha la, la)
Lay down your arms (Soldier of love)
And surrender to me (Sha la, la) yeah (Sha la la)
Use your arms to squeeze and please because I'm the one that loves you so
(Yeah, soldier of love) Baby, lay down your arms
(Yeah, soldier of love) Baby, lay down your arms
(Yeah, yeah) (fade out)Embed"
654,Penny Lane (Stereo Mix – 2017),"Penny Lane (Stereo Mix – 2017) Lyrics[Verse 1]
In Penny Lane there is a barber showing photographs
Of every head he's had the pleasure to know
And all the people that come and go
Stop and say hello

[Verse 2]
On the corner is a banker with a motorcar
The little children laugh at him behind his back
And the banker never wears a mac
In the pouring rain
Very strange

[Chorus 1]
Penny Lane is in my ears and in my eyes
There beneath the blue suburban skies
I sit and meanwhile back

[Verse 3]
In Penny Lane there is a fireman with an hourglass
And in his pocket is a portrait of the Queen
He likes to keep his fire engine clean
It's a clean machine
[Piccolo trumpet solo]

[Chorus 2]
Penny Lane is in my ears and in my eyes
Four of fish and finger pies
In summer, meanwhile back

[Verse 4]
Behind the shelter in the middle of a roundabout
A pretty nurse is selling poppies from a tray
And though she feels as if she's in a play
She is anyway

[Verse 5]
In Penny Lane the barber shaves another customer
We see the banker sitting, waiting for a trim
And then the fireman rushes in
From the pouring rain
Very strange

[Chorus 1]
Penny Lane is in my ears and in my eyes
There beneath the blue suburban skies
I sit, and meanwhile back

[Chorus 2]
Penny Lane is in my ears and in my eyes
There beneath the blue suburban skies
Penny LaneEmbed"
655,Falling In Love Again (Live in Germany),"Falling In Love Again (Live in Germany) Lyrics[Verse 1]
Falling in love again, for the love we share
As you hear me say, ""I adore you""
I'm falling in love again, oh, my darling, it seems
Oh, my darling, it seems I love you

[Refrain]
All our romances would never go astray
My love is your love, forever and a day

[Verse 2]
Falling in love again, paradise, right here
I love that you're my dear, I love you

[Instrumental Interlude]

[Verse 3]
Falling in love again, for the love we share
As you hear me say, ""I adore you""
I'm falling in love again, paradise, right here
I love that you're my dear, I love youEmbed"
656,The Continuing Story of Bungalow Bill (Take 2),"The Continuing Story of Bungalow Bill (Take 2) Lyrics[Intro]
Hello?
Hello, hello?
What?
Can you see? Okay (Yeah)
It's okay. Just a.. just a little lower, just so I can see
It's all those changes, amazing changes

Take two
One, two, three, four

[Chorus]
Hey, Bungalow Bill
What did you kill, Bungalow Bill?
Hey, Bungalow Bill
What did you kill, Bungalow Bill?

[Verse 1]
He went out tiger hunting with his elephant and gun
In case of accidents, he always took his mom
He's the all American, bullet-headed, saxon mother's son
[Chorus]
Hey, Bungalow Bill
What did you kill, Bungalow Bill?
Hey, Bungalow Bill
Was it a thrill, Bungalow Bill?

[Verse 2]
Deep in the jungle, where the mighty tiger lies
Bill and his elephants were taken by surprise
So Captain Marvel zapped him right between the eyes

[Chorus]
Hey, Bungalow Bill
What did you kill, Bungalow Bill?
Hey, Bungalow Bill
What did you kill, Bungalow Bill?

[Verse 3]
The children asked him if to kill was not a sin
""Not when he looked so fierce,"" his mummy butted in
""If looks could kill, it would have been us instead of him""

[Chorus]
Hey, Bungalow Bill
What did you kill, Bungalow Bill?
Hey, Bungalow Bill
Was it a thrill, Bungalow Bill?
Hey, Bungalow Bill
What did you kill, Bungalow Bill?
Hey, Bungalow Bill
What did you kill, Bungalow Bill?
Hey, Bungalow Bill
What did you kill, Bungalow Bill?
Hey, Bungalow Bill
What did you kill, Bungalow Bill?
[Outro]
Hey!
Bungalow, bungalow, bungalow Bill
Can you pass that ash tray? Take three
What'd you think?
I think you can do better
Yeah. Are you.. is Yoko picking up on that bit?Embed"
657,Do You Want to Know a Secret (Live),"Do You Want to Know a Secret (Live) Lyrics[Intro]
You'll never know how much I really love you
You'll never know how much I really care

[Verse]
Listen
Do you want to know a secret?
Do you promise not to tell? Whoa oh, oh
Closer
Let me whisper in your ear
Say the words you long to hear
I'm in love with you, ooh

[Verse]
Listen (Do da do)
Do you want to know a secret? (Do da do)
Do you promise not to tell? (Do da do) Whoa oh, oh
Closer (Do da do)
Let me whisper in your ear (Do da do)
Say the words you long to hear (Do da do)
I'm in love with you, ooh
[Bridge]
I've known the secret for a week or two
Nobody knows, just we two

[Verse]
Listen (Do da do)
Do you want to know a secret? (Do da do)
Do you promise not to tell? (Do da do) Whoa oh, oh
Closer (Do da do)
Let me whisper in your ear (Do da do)
Say the words you long to hear (Do da do)
I'm in love with you, ooh
OohEmbed"
658,What’s the New Mary Jane (Take 1),"What’s the New Mary Jane (Take 1) Lyrics[Intro]
One, two, three
One, two

[Verse 1]
She looks as an African queen
She eating twelve chapattis and cream
She taste as Mongolian lamb
She coming from out of Bahran

[Chorus]
What a shame Mary Jane had a pain at the party
What a shame Mary Jane what a shame Mary Jane had a pain at the party

[Verse 2]
She like to be married with Yetti
He grooving such cookie spaghetti
She jumping as Mexican bean
To make that her body morphine

[Chorus]
What a shame Mary Jane had a pain at the party
What a shame Mary Jane what a shame Mary Jane had a pain at the party
[Verse 3]
She catch Patagonian pancakes
With that one and gin party makes
She having al-the-ways good contact
She making with Apple and contract

[Chorus]
What's a shame Mary Jane had a pain at the party
What a shame Mary Jane what a shame Mary Jane had a pain at the party

[Outro]
Should we hear that back, hahahaha?Embed"
659,One After 909 (1969 Glyn Johns Mix),"One After 909 (1969 Glyn Johns Mix) LyricsAll cameras four!

[Verse 1]
My baby said she's traveling on the one after 909
I said move over honey I'm traveling on that line
I said move over once, move over twice
Come on, baby, don't be cold as ice
Said she's traveling on the one after 909

[Verse 2]
I begged her not to go and I begged her on my bended knees
You're only fooling 'round, only fooling 'round with me
I said move over once, move over twice
Come on, baby, don't bе cold as ice
Said she's traveling on thе one after 909

[Chorus]
Pick up my bag, run to the station
Railman said ""You've got the wrong location""
Pick up my bag, run right home
Then I find I've got the number wrong
[Verse 1]
Well, she said she's traveling on the one after 909
I said move over honey I'm traveling on that line
I said move over once, move over twice
Come on, baby, don't be cold as ice
She said she's traveling on the one after 909

[Chorus]
Pick up my bag, run to the station
Railman says you've got the wrong location
Pick up my bag, run right home
Then I find I've got the number wrong

[Verse 1]
Well, she said she's traveling on the one after 909
I said move over honey I'm traveling on that line
I said move over once, move over twice
Come on, baby, don't be cold as ice
Said she's traveling on the one after 9-0
Said she's traveling on the one after 9-0
Said she's traveling on the one after 909

[Outro]
Oh, Danny boy, the old savanna calling
Thanks, Moe
I'd like to say thank you on behalf of the group and ourselves, and I hope we passed the auditionEmbed"
660,Ready Teddy,"Ready Teddy LyricsReady - set - go man go
I got a gal that I love so

I'm ready - ready ready Teddy
I'm ready - ready ready Teddy
I'm ready - ready ready Teddy
I'm ready ready ready to rock 'n' roll

Goin' down to the corner, pick up my sweetie pie

She's my rock 'n' roll baby, she's the apple of my eye (chorus)
Well, the flat top cats and the dungaree dolls
Are headed for the gym to the sock hop ball
The joint is really jumpin', the cats are goin' wild

The music really sends me, I dig that crazy style (chorus)
Gonna kick off my shoes, roll up my faded jeans
Grab my rock 'n' roll baby, pour on the steam
I shuffle to the left, I shuffle to the right
Gonna rock 'n' roll 'til the early early nightEmbed"
