,song_name,song_lyrics
31,Fever,"Fever Lyrics[Verse 1]
Never know how much I love you
Never knew how much I care
When you put your arms around me
I get a fever that's so hard to bear

[Chorus]
You give me fever when you kiss me
Fever when you hold me tight
Fever in the morning
Fever all through the night

[Verse 2]
Sun lights up the daytime
Moon lights up the night
I light up when you call my name
And you know I'm gonna treat you right
[Chorus]
You give me fever when you kiss me
Fever when you hold me tight
Fever in the morning
Fever all through the night

Everybody's got the fever
That is something you all know
Fever isn't such a new thing
Fever started long ago

[Verse 3]
Romeo loved Juliet
Juliet she felt the same
When he put his arms around her
He said 'Julie, baby, you're my flame

Thou givest fever when we kisseth
Fever with thy flaming youth
Fever I'm on fire
Fever, yeah, I burn forsooth

Captain Smith and Pocahontas
Had a very mad affair
When her daddy tried to kill him
She said 'Daddy-o, don't you dare
He give me fever with his kisses
Fever when he holds me tight
Fever, I'm his misses
Oh daddy, won't you treat him right'

[Verse 4]
Now you've listened to my story
Here's the point that I have made
Cats were born to give chicks fever
Be it Fahrenheit or centigrade

They give you fever when we kiss you
Fever if you live and learn
Fever till you sizzle
What a lovely way to burn
What a lovely way to burn
What a lovely way to burnEmbed"
32,Crying In The Chapel,"Crying In The Chapel Lyrics[Verse 1]
You saw me crying in the chapel
The tears I shed were tears of joy
I know the meaning of contentment
Now I am happy with the Lord

Just a plain and simple chapel
Where humble people go to pray
I pray the Lord that I'll grow stronger
As I live from day to day

[Chorus]
I've searched and I've searched
But I couldn't find
No way on earth
To gain peace of mind
[Verse 2]
Now I'm happy in the chapel
Where people are of one accord
We gather in the chapel
Just to sing and praise the Lord

You'll searched and you'll searched
But you couldn't find
No way on earth
To gain peace of mind

[Verse 3]
Take your troubles to the chapel
Get down on your knees and pray
Your burdens will be lighter
And you'll surely find the way3Embed"
33,Trouble,"Trouble Lyrics[Verse 1]
If you're looking for trouble
You came to the right place
If you're looking for trouble
Just look right in my face

I was born standing up
And talking back
My daddy was a green-eyed mountain jack

[Chorus]
Because I'm evil
My middle name is misery
Well I'm evil
So don't you mess around with me
[Verse 2]
I've never looked for trouble
But I've never ran
I don't take no orders
From no kind of man

I'm only made out
Of flesh, blood and bone
But if you're gonna start a rumble
Don't you try it on alone

[Chorus]
Because I'm evil
My middle name is misery
Well I'm evil
So don't you mess around with me

I'm evil, evil, evil as can be
I'm evil, evil, evil as can be
So don't mess around don't mess around don't mess around with me
I'm evil, I'm evil
Evil, evil
So don't mess around, don't mess around with me
I'm evil, I tell you I'm evil
So don't mess around with me
Yeah4Embed"
34,In The Garden,"In The Garden Lyrics[Verse 1]
I come to the garden alone
While the dew is still on the roses
And the voice I hear falling on my ear
The Son of God discloses

[Chorus]
And he walks with me
And he talks with me
And he tells me I am his own
And the joy we share as we tarry there
None other has ever known

[Verse 2]
He speaks and the sound of his voice
Is so sweet the birds hush their singing
And the melody that he gave to me
Within my heart is ringing
[Chorus]
And he walks with me
And he talks with me
And he tells me I am his own
And the joy we share as we tarry there
None other has ever known1Embed"
35,Blue Moon Of Kentucky,"Blue Moon Of Kentucky Lyrics[Verse 1]
Blue moon, blue moon, blue moon
Keep shining bright
Blue moon, keep on shining bright
You're gonna bring me back my baby tonight
Blue moon, keep shining bright

[Verse 2]
I said blue moon of Kentucky, keep on shining
Shine on the one that's gone and left me blue
I said blue moon of Kentucky, keep on shining
Shine on the one that's gone and left me blue

[Chorus]
Well, it was on one moonlight night
Stars shining bright
Wish blown high
Love said goodbye
[Bridge]
Blue moon of Kentucky, keep on shining
Shine on the one that's gone and left me blue

[Verse 3]
Well, I said blue moon of Kentucky, just keep on shining
Shine on the one that's gone and left me blue
I said blue moon of Kentucky, keep on shining
Shine on the one that's gone and left me blue

[Chorus]
Well, it was on one moonlight night
Stars shining bright
Wish blown high
Love said goodbye

[Outro]
Blue moon of Kentucky, keep on shining
Shine on the one that's gone and left me blue1Embed"
36,Loving You,"Loving You Lyrics[Verse 1]
I will spend my whole life through
Loving you, just loving you
Winter, summer, springtime, too
Loving you, loving you

Makes no difference where I go or what I do
You know that I'll always be loving you
Just you and

[Verse 2]
If I'm seen with someone new
Don't be blue, don't you be blue
I'll be faithful, I'll be true
Always true, true to you
There is only one for me and you know who
You know that I'll always be loving you1Embed"
37,You Don’t Have To Say You Love Me,"You Don’t Have To Say You Love Me Lyrics[Verse 1]
When I said, I needed you
You said you would always stay
It wasn't me who changed, but you
And now you've gone away

[Verse 2]
But don't you know that now you're gone
And I'm left here on my own
Now I have to follow you
And beg you to come home

[Chorus]
You don't have to say you love me
Just be close at hand
You don't have to stay forever
I will understand
Believe me
Believe me
I can't help but love you
But believe me, I'll never tie you down
[Verse 3]
Left alone just a memory
Life seems dead and so unreal
All that's left is loneliness
There's nothing left to feel

[Chorus]
You don't have to say you love me
Just be close at hand
You don't have to stay forever
I will understand
Believe me, oh believe me

Oh, you don't have to say you love me
Just be close at hand
You don't have to stay forever
I will understand
Believe me, believe me, oh believe meEmbed"
38,Blue Moon,"Blue Moon Lyrics[Verse 1]
Blue moon
You saw me standing alone
Without a dream in my heart
Without a love of my own

[Verse 2]
Blue moon
You knew just what I was there for
You heard me saying a prayer for
Someone I really could care for

[Refrain]
Without a love of my own

[Verse 3]
Blue moon
You saw me standing alone
Without a dream in my heart
Without a love of my own
[Refrain]
Without a love of my own

[Outro]
Blue moon
Without a love of my own5Embed"
39,Hard Headed Woman,"Hard Headed Woman Lyrics[Verse 1]
Well, a hard headed woman
A soft hearted man
Been the cause of trouble
Ever since the world began

[Chorus]
Oh yeah (oh yeah)
Ever since the world began
A hard headed woman
Been a thorn in the side of man

[Verse 2]
Now Adam told to Eve
""Listen here to me
Don't you let me catch you
Messing round that apple tree""
[Chorus]
Oh yeah (oh yeah)
Ever since the world began
A hard headed woman
Been a thorn in the side of man

Oh yeah (oh yeah)
Ever since the world began
A hard headed woman
Been a thorn in the side of man

[Verse 3]
Samson told Delilah
Loud and clear
""Keep your cotton picking fingers
Out my curly hair""

[Chorus]
Oh yeah (oh yeah)
Ever since the world began
A hard headed woman
Been a thorn in the side of man

[Verse 4]
I heard about a king
Who was doin' swell
Till he started playing
With that evil Jezebel
[Chorus]
Oh yeah (oh yeah)
Ever since the world began
A hard headed woman
Been a thorn in the side of man

[Verse 5]
I got a woman
A head like a rock
If she ever went away
I'd cry around the clock

[Chorus]
Oh yeah (oh yeah)
Ever since the world began
A hard headed woman
Been a thorn in the side of man
A hard headed woman
Been a thorn in the side of manEmbed"
40,Winter Wonderland,"Winter Wonderland Lyrics[Verse]
Sleigh bells ring, are you listening
In the lane, snow is glistening
A beautiful sight, we're happy tonight
Walking in a winter wonderland

Gone away is the bluebird
Here to stay is the new bird
He sings a love song as we go along
Walking in a winter wonderland

[Pre-Chorus]
In the meadow we can build a snowman
Then pretend that he is Parson Brown
He'll say are you married, we'll so no man
You can do the job when you're in town
[Chorus]
Later on we'll conspire
As we dream by the fire
To face unafraid the plans that we made
Walking in a winter wonderland

[Pre-Chorus]
In the meadow we can build a snowman
And pretend that he is Parson Brown
He'll say are you married, we'll so no man
You can do the job when you're in town

[Chorus]
Later on we'll conspire
As we dream by the fire
To face unafraid the plans that we made
Walking in a winter wonderland
Walking in a winter wonderland
Walking in a winter wonderland

[Outro]
I said
Walking in a winter wonderland2Embed"
41,Trying to Get to You,"Trying to Get to You Lyrics[Verse 1]
I've been travelling over mountains
Even through the valleys too
I've been travelling night and day
I've been running all the way
Baby, trying to get to you

[Verse 2]
Ever since I read your letter
Where you said you loved me true
I've been travelling night and day
I've been running all the way
Baby, trying to get to you

[Bridge 1]
When I read your loving letter
Then my heart began to sing
There were many miles between us
But they didn't mean a thing
[Verse 3]
I just had to reach you, baby
In spite of all that I've been through
I kept travelling night and day
I kept running all the way
Baby, trying to get to you

[Interlude]

[Verse 4]
Well if I had to do it over
That's exactly what I'd do
I would travel night and day
And I'd still run all the way
Baby, trying to get to you

[Bridge 2]
Well, there's nothing that could hold me
Or that could keep me away from you
When your loving letter told me
That you really loved me true

[Verse 5]
Lord above me knows I love you
It was He who brought me through
When my way was dark as night
He would shine His brightest light
When I was trying to get to you1Embed"
42,Mystery Train,"Mystery Train Lyrics[Verse 1]
Train I ride, sixteen coaches long
Train I ride, sixteen coaches long
Well, that long black train got my baby and gone

[Chorus]
Train train, coming 'round, 'round the bend
Train train, coming 'round the bend
Well, it took my baby, but it never will again
No, not again

[Verse 2]
Train train, coming down the line
Train train, coming down the line
Well, it's bringing my baby, because she's mine all, all mine
She's mine, all, all mine
[Chorus]
Train train, coming 'round, 'round the bend
Train train, coming 'round, 'round the bend
Well, it took my baby, but it never will again
No, not again
(Ooh, whoa)1Embed"
43,(Let Me Be Your) Teddy Bear,"(Let Me Be Your) Teddy Bear Lyrics[Verse 1]
Baby, let me be your loving teddy bear
Put a chain around my neck
And lead me anywhere
Oh, let me be (oh, let him be)
Your teddy bear

[Chorus]
I don't wanna to be a tiger
Because tigers play too rough
I don't wanna be a lion
'Cause lions ain't the kind you love enough

[Verse 2]
Just wanna be your teddy bear
Put a chain around my neck
And lead me anywhere
Oh, let me be (oh, let him be)
Your teddy bear
[Verse 3]
Baby, let me be around you every night
Run your fingers through my hair
And cuddle me real tight
Oh, let me be (oh, let him be)
Your teddy bear

[Chorus]
I don't wanna to be a tiger
Because tigers play too rough
I don't wanna be a lion
'Cause lions ain't the kind you love enough

[Verse 2]
Just wanna be your teddy bear
Put a chain around my neck
And lead me anywhere
Oh, let me be (oh, let him be)
Your teddy bear

Oh, let me be (oh, let him be)
Your teddy bear
I just wanna be your teddy bear (whoo)4Embed"
